time,PHOT,WTON,HROR,ES_Hydro reservoir,ES_Pumped storage fleet,ES_Waste fleet,ES_Biomass fleet,ES_OCGT fleet Standard,ES_CCGT fleet cogen
2016-03-30 21:00:00,0,0.35317,0.453556837783929,0.86,1,0.3508,0.18,0.96,0.92
2016-03-30 22:00:00,0,0.32131,0.453556837783929,0.86,1,0.3508,0.18,0.96,0.92
2016-03-30 23:00:00,0,0.30237,0.453556837783929,0.86,1,0.3508,0.18,0.96,0.92
2016-03-31 00:00:00,0,0.29093,0.48185280512672,0.86,1,0.3508,0.18,0.96,0.92
2016-03-31 01:00:00,0,0.27834,0.48185280512672,0.86,1,0.3508,0.18,0.96,0.92
2016-03-31 02:00:00,0,0.2638,0.48185280512672,0.86,1,0.3508,0.18,0.96,0.92
2016-03-31 03:00:00,0,0.24365,0.48185280512672,0.86,1,0.3508,0.18,0.96,0.92
2016-03-31 04:00:00,0,0.22478,0.48185280512672,0.86,1,0.3508,0.18,0.96,0.92
2016-03-31 05:00:00,0,0.21192,0.48185280512672,0.86,1,0.3508,0.18,0.96,0.92
2016-03-31 06:00:00,0.0157391115983802,0.19981,0.48185280512672,0.86,1,0.3508,0.18,0.96,0.92
2016-03-31 07:00:00,0.15820659424433,0.17561,0.48185280512672,0.86,1,0.3508,0.18,0.96,0.92
2016-03-31 08:00:00,0.353559176672384,0.20822,0.48185280512672,0.86,1,0.3508,0.18,0.96,0.92
2016-03-31 09:00:00,0.521012006861063,0.25582,0.48185280512672,0.86,1,0.3508,0.18,0.96,0.92
2016-03-31 10:00:00,0.640866209262436,0.31007,0.48185280512672,0.86,1,0.3508,0.18,0.96,0.92
2016-03-31 11:00:00,0.696418182732294,0.36394,0.48185280512672,0.86,1,0.3508,0.18,0.96,0.92
2016-03-31 12:00:00,0.725749826455454,0.40741,0.48185280512672,0.86,1,0.3508,0.18,0.96,0.92
2016-03-31 13:00:00,0.698458401274359,0.44337,0.48185280512672,0.86,1,0.3508,0.18,0.96,0.92
2016-03-31 14:00:00,0.641362010020148,0.45261,0.48185280512672,0.86,1,0.3508,0.18,0.96,0.92
2016-03-31 15:00:00,0.537386606779721,0.46958,0.48185280512672,0.86,1,0.3508,0.18,0.96,0.92
2016-03-31 16:00:00,0.364374659273738,0.47985,0.48185280512672,0.86,1,0.3508,0.18,0.96,0.92
2016-03-31 17:00:00,0.187392795883362,0.46663,0.48185280512672,0.86,1,0.3508,0.18,0.96,0.92
2016-03-31 18:00:00,0.0355917667238422,0.4674,0.48185280512672,0.86,1,0.3508,0.18,0.96,0.92
2016-03-31 19:00:00,0,0.50896,0.48185280512672,0.86,1,0.3508,0.18,0.96,0.92
2016-03-31 20:00:00,0,0.52737,0.48185280512672,0.86,1,0.3508,0.18,0.96,0.92
2016-03-31 21:00:00,0,0.52174,0.48185280512672,0.86,1,0.3508,0.18,0.96,0.92
2016-03-31 22:00:00,0,0.49075,0.48185280512672,0.86,1,0.3508,0.18,0.96,0.92
2016-03-31 23:00:00,0,0.4639,0.48185280512672,0.86,1,0.3508,0.18,0.96,0.92
2016-04-01 00:00:00,0,0.43893,0.466702523814778,0.86,1,0.3508,0.18,0.96,0.92
2016-04-01 01:00:00,0,0.40849,0.466702523814778,0.86,1,0.3508,0.18,0.96,0.92
2016-04-01 02:00:00,0,0.36768,0.466702523814778,0.86,1,0.3508,0.18,0.96,0.92
2016-04-01 03:00:00,0,0.34079,0.466702523814778,0.86,1,0.3508,0.18,0.96,0.92
2016-04-01 04:00:00,0,0.3307,0.466702523814778,0.86,1,0.3508,0.18,0.96,0.92
2016-04-01 05:00:00,0,0.33205,0.466702523814778,0.86,1,0.3508,0.18,0.96,0.92
2016-04-01 06:00:00,0.0176965234489395,0.33449,0.466702523814778,0.86,1,0.3508,0.18,0.96,0.92
2016-04-01 07:00:00,0.136541136123666,0.3634,0.466702523814778,0.86,1,0.3508,0.18,0.96,0.92
2016-04-01 08:00:00,0.298241852487136,0.4179,0.466702523814778,0.86,1,0.3508,0.18,0.96,0.92
2016-04-01 09:00:00,0.45668472232208,0.4455,0.466702523814778,0.86,1,0.3508,0.18,0.96,0.92
2016-04-01 10:00:00,0.572782945864381,0.43077,0.466702523814778,0.86,1,0.3508,0.18,0.96,0.92
2016-04-01 11:00:00,0.653528992636837,0.41343,0.466702523814778,0.86,1,0.3508,0.18,0.96,0.92
2016-04-01 12:00:00,0.676864525216612,0.39888,0.466702523814778,0.86,1,0.3508,0.18,0.96,0.92
2016-04-01 13:00:00,0.685072261225353,0.38988,0.466702523814778,0.86,1,0.3508,0.18,0.96,0.92
2016-04-01 14:00:00,0.652658662092624,0.37996,0.466702523814778,0.86,1,0.3508,0.18,0.96,0.92
2016-04-01 15:00:00,0.558793903323471,0.37143,0.466702523814778,0.86,1,0.3508,0.18,0.96,0.92
2016-04-01 16:00:00,0.396425576519916,0.36273,0.466702523814778,0.86,1,0.3508,0.18,0.96,0.92
2016-04-01 17:00:00,0.20116419490007,0.34163,0.466702523814778,0.86,1,0.3508,0.18,0.96,0.92
2016-04-01 18:00:00,0.0398799313893654,0.336,0.466702523814778,0.86,1,0.3508,0.18,0.96,0.92
2016-04-01 19:00:00,0,0.36836,0.466702523814778,0.86,1,0.3508,0.18,0.96,0.92
2016-04-01 20:00:00,0,0.36605,0.466702523814778,0.86,1,0.3508,0.18,0.96,0.92
2016-04-01 21:00:00,0,0.36639,0.466702523814778,0.86,1,0.3508,0.18,0.96,0.92
2016-04-01 22:00:00,0,0.35512,0.466702523814778,0.86,1,0.3508,0.18,0.96,0.92
2016-04-01 23:00:00,0,0.33263,0.466702523814778,0.86,1,0.3508,0.18,0.96,0.92
2016-04-02 00:00:00,0,0.31618,0.43201871208492,0.86,1,0.3508,0.18,0.96,0.92
2016-04-02 01:00:00,0,0.29794,0.43201871208492,0.86,1,0.3508,0.18,0.96,0.92
2016-04-02 02:00:00,0,0.27934,0.43201871208492,0.86,1,0.3508,0.18,0.96,0.92
2016-04-02 03:00:00,0,0.2785,0.43201871208492,0.86,1,0.3508,0.18,0.96,0.92
2016-04-02 04:00:00,0,0.27372,0.43201871208492,0.86,1,0.3508,0.18,0.96,0.92
2016-04-02 05:00:00,0,0.26268,0.43201871208492,0.86,1,0.3508,0.18,0.96,0.92
2016-04-02 06:00:00,0.0199113779302459,0.24973,0.43201871208492,0.86,1,0.3508,0.18,0.96,0.92
2016-04-02 07:00:00,0.160869281843631,0.19986,0.43201871208492,0.86,1,0.3508,0.18,0.96,0.92
2016-04-02 08:00:00,0.35934819897084,0.17447,0.43201871208492,0.86,1,0.3508,0.18,0.96,0.92
2016-04-02 09:00:00,0.537521440823328,0.18047,0.43201871208492,0.86,1,0.3508,0.18,0.96,0.92
2016-04-02 10:00:00,0.649450076686497,0.184,0.43201871208492,0.86,1,0.3508,0.18,0.96,0.92
2016-04-02 11:00:00,0.70872844695814,0.1996,0.43201871208492,0.86,1,0.3508,0.18,0.96,0.92
2016-04-02 12:00:00,0.722687473514277,0.21682,0.43201871208492,0.86,1,0.3508,0.18,0.96,0.92
2016-04-02 13:00:00,0.711196881860802,0.2149,0.43201871208492,0.86,1,0.3508,0.18,0.96,0.92
2016-04-02 14:00:00,0.656965579006158,0.21287,0.43201871208492,0.86,1,0.3508,0.18,0.96,0.92
2016-04-02 15:00:00,0.561889505979662,0.22063,0.43201871208492,0.86,1,0.3508,0.18,0.96,0.92
2016-04-02 16:00:00,0.39901372212693,0.22462,0.43201871208492,0.86,1,0.3508,0.18,0.96,0.92
2016-04-02 17:00:00,0.194468267581475,0.21931,0.43201871208492,0.86,1,0.3508,0.18,0.96,0.92
2016-04-02 18:00:00,0.0390222984562607,0.27823,0.43201871208492,0.86,1,0.3508,0.18,0.96,0.92
2016-04-02 19:00:00,0,0.30398,0.43201871208492,0.86,1,0.3508,0.18,0.96,0.92
2016-04-02 20:00:00,0,0.30611,0.43201871208492,0.86,1,0.3508,0.18,0.96,0.92
2016-04-02 21:00:00,0,0.30725,0.43201871208492,0.86,1,0.3508,0.18,0.96,0.92
2016-04-02 22:00:00,0,0.29951,0.43201871208492,0.86,1,0.3508,0.18,0.96,0.92
2016-04-02 23:00:00,0,0.29476,0.43201871208492,0.86,1,0.3508,0.18,0.96,0.92
2016-04-03 00:00:00,0,0.28292,0.403748652952762,0.86,1,0.3508,0.18,0.96,0.92
2016-04-03 01:00:00,0,0.27022,0.403748652952762,0.86,1,0.3508,0.18,0.96,0.92
2016-04-03 02:00:00,0,0.25945,0.403748652952762,0.86,1,0.3508,0.18,0.96,0.92
2016-04-03 03:00:00,0,0.24773,0.403748652952762,0.86,1,0.3508,0.18,0.96,0.92
2016-04-03 04:00:00,0,0.23392,0.403748652952762,0.86,1,0.3508,0.18,0.96,0.92
2016-04-03 05:00:00,0,0.22114,0.403748652952762,0.86,1,0.3508,0.18,0.96,0.92
2016-04-03 06:00:00,0.0214408233276158,0.20925,0.403748652952762,0.86,1,0.3508,0.18,0.96,0.92
2016-04-03 07:00:00,0.158106537068801,0.18655,0.403748652952762,0.86,1,0.3508,0.18,0.96,0.92
2016-04-03 08:00:00,0.342157610596719,0.17185,0.403748652952762,0.86,1,0.3508,0.18,0.96,0.92
2016-04-03 09:00:00,0.513410889171692,0.17744,0.403748652952762,0.86,1,0.3508,0.18,0.96,0.92
2016-04-03 10:00:00,0.62498932229914,0.18178,0.403748652952762,0.86,1,0.3508,0.18,0.96,0.92
2016-04-03 11:00:00,0.667947344189893,0.18043,0.403748652952762,0.86,1,0.3508,0.18,0.96,0.92
2016-04-03 12:00:00,0.683425497367405,0.17687,0.403748652952762,0.86,1,0.3508,0.18,0.96,0.92
2016-04-03 13:00:00,0.666506536891203,0.18141,0.403748652952762,0.86,1,0.3508,0.18,0.96,0.92
2016-04-03 14:00:00,0.602915951972556,0.1988,0.403748652952762,0.86,1,0.3508,0.18,0.96,0.92
2016-04-03 15:00:00,0.487778730703259,0.20728,0.403748652952762,0.86,1,0.3508,0.18,0.96,0.92
2016-04-03 16:00:00,0.305776361010319,0.20988,0.403748652952762,0.86,1,0.3508,0.18,0.96,0.92
2016-04-03 17:00:00,0.149228130360206,0.21752,0.403748652952762,0.86,1,0.3508,0.18,0.96,0.92
2016-04-03 18:00:00,0.0370859931743028,0.24568,0.403748652952762,0.86,1,0.3508,0.18,0.96,0.92
2016-04-03 19:00:00,0,0.2633,0.403748652952762,0.86,1,0.3508,0.18,0.96,0.92
2016-04-03 20:00:00,0,0.25617,0.403748652952762,0.86,1,0.3508,0.18,0.96,0.92
2016-04-03 21:00:00,0,0.25721,0.403748652952762,0.86,1,0.3508,0.18,0.96,0.92
2016-04-03 22:00:00,0,0.26495,0.403748652952762,0.86,1,0.3508,0.18,0.96,0.92
2016-04-03 23:00:00,0,0.26737,0.403748652952762,0.86,1,0.3508,0.18,0.96,0.92
2016-04-04 00:00:00,0,0.27826,0.395765563012606,0.86,1,0.3508,0.18,0.96,0.92
2016-04-04 01:00:00,0,0.29715,0.395765563012606,0.86,1,0.3508,0.18,0.96,0.92
2016-04-04 02:00:00,0,0.32192,0.395765563012606,0.86,1,0.3508,0.18,0.96,0.92
2016-04-04 03:00:00,0,0.31418,0.395765563012606,0.86,1,0.3508,0.18,0.96,0.92
2016-04-04 04:00:00,0,0.28749,0.395765563012606,0.86,1,0.3508,0.18,0.96,0.92
2016-04-04 05:00:00,0,0.26262,0.395765563012606,0.86,1,0.3508,0.18,0.96,0.92
2016-04-04 06:00:00,0.0202057425671812,0.24023,0.395765563012606,0.86,1,0.3508,0.18,0.96,0.92
2016-04-04 07:00:00,0.134648370497427,0.22326,0.395765563012606,0.86,1,0.3508,0.18,0.96,0.92
2016-04-04 08:00:00,0.28546163377721,0.22398,0.395765563012606,0.86,1,0.3508,0.18,0.96,0.92
2016-04-04 09:00:00,0.431699244717264,0.23099,0.395765563012606,0.86,1,0.3508,0.18,0.96,0.92
2016-04-04 10:00:00,0.541595197255575,0.2243,0.395765563012606,0.86,1,0.3508,0.18,0.96,0.92
2016-04-04 11:00:00,0.604125827003185,0.20534,0.395765563012606,0.86,1,0.3508,0.18,0.96,0.92
2016-04-04 12:00:00,0.626507764743804,0.1926,0.395765563012606,0.86,1,0.3508,0.18,0.96,0.92
2016-04-04 13:00:00,0.621405609827565,0.19421,0.395765563012606,0.86,1,0.3508,0.18,0.96,0.92
2016-04-04 14:00:00,0.563893653516295,0.20116,0.395765563012606,0.86,1,0.3508,0.18,0.96,0.92
2016-04-04 15:00:00,0.487977590247862,0.20718,0.395765563012606,0.86,1,0.3508,0.18,0.96,0.92
2016-04-04 16:00:00,0.339916158987402,0.2084,0.395765563012606,0.86,1,0.3508,0.18,0.96,0.92
2016-04-04 17:00:00,0.185677530017153,0.20375,0.395765563012606,0.86,1,0.3508,0.18,0.96,0.92
2016-04-04 18:00:00,0.0406331327260898,0.22065,0.395765563012606,0.86,1,0.3508,0.18,0.96,0.92
2016-04-04 19:00:00,0,0.26007,0.395765563012606,0.86,1,0.3508,0.18,0.96,0.92
2016-04-04 20:00:00,0,0.25762,0.395765563012606,0.86,1,0.3508,0.18,0.96,0.92
2016-04-04 21:00:00,0,0.25655,0.395765563012606,0.86,1,0.3508,0.18,0.96,0.92
2016-04-04 22:00:00,0,0.26098,0.395765563012606,0.86,1,0.3508,0.18,0.96,0.92
2016-04-04 23:00:00,0,0.25734,0.395765563012606,0.86,1,0.3508,0.18,0.96,0.92
2016-04-05 00:00:00,0,0.27715,0.384987467300475,0.86,1,0.3508,0.18,0.96,0.92
2016-04-05 01:00:00,0,0.28317,0.384987467300475,0.86,1,0.3508,0.18,0.96,0.92
2016-04-05 02:00:00,0,0.28743,0.384987467300475,0.86,1,0.3508,0.18,0.96,0.92
2016-04-05 03:00:00,0,0.26143,0.384987467300475,0.86,1,0.3508,0.18,0.96,0.92
2016-04-05 04:00:00,0,0.2512,0.384987467300475,0.86,1,0.3508,0.18,0.96,0.92
2016-04-05 05:00:00,0,0.24281,0.384987467300475,0.86,1,0.3508,0.18,0.96,0.92
2016-04-05 06:00:00,0.0250857632933105,0.22687,0.384987467300475,0.86,1,0.3508,0.18,0.96,0.92
2016-04-05 07:00:00,0.155908509648919,0.20426,0.384987467300475,0.86,1,0.3508,0.18,0.96,0.92
2016-04-05 08:00:00,0.328514045273202,0.20912,0.384987467300475,0.86,1,0.3508,0.18,0.96,0.92
2016-04-05 09:00:00,0.50388312754347,0.18817,0.384987467300475,0.86,1,0.3508,0.18,0.96,0.92
2016-04-05 10:00:00,0.619072318484814,0.1794,0.384987467300475,0.86,1,0.3508,0.18,0.96,0.92
2016-04-05 11:00:00,0.667971025859365,0.17445,0.384987467300475,0.86,1,0.3508,0.18,0.96,0.92
2016-04-05 12:00:00,0.688133344561603,0.16812,0.384987467300475,0.86,1,0.3508,0.18,0.96,0.92
2016-04-05 13:00:00,0.680655704358535,0.17136,0.384987467300475,0.86,1,0.3508,0.18,0.96,0.92
2016-04-05 14:00:00,0.626282073721427,0.18003,0.384987467300475,0.86,1,0.3508,0.18,0.96,0.92
2016-04-05 15:00:00,0.510857822465245,0.18611,0.384987467300475,0.86,1,0.3508,0.18,0.96,0.92
2016-04-05 16:00:00,0.349143895246528,0.20357,0.384987467300475,0.86,1,0.3508,0.18,0.96,0.92
2016-04-05 17:00:00,0.18696397941681,0.23744,0.384987467300475,0.86,1,0.3508,0.18,0.96,0.92
2016-04-05 18:00:00,0.0409414031357959,0.28389,0.384987467300475,0.86,1,0.3508,0.18,0.96,0.92
2016-04-05 19:00:00,0,0.33948,0.384987467300475,0.86,1,0.3508,0.18,0.96,0.92
2016-04-05 20:00:00,0,0.33318,0.384987467300475,0.86,1,0.3508,0.18,0.96,0.92
2016-04-05 21:00:00,0,0.32766,0.384987467300475,0.86,1,0.3508,0.18,0.96,0.92
2016-04-05 22:00:00,0,0.31214,0.384987467300475,0.86,1,0.3508,0.18,0.96,0.92
2016-04-05 23:00:00,0,0.29584,0.384987467300475,0.86,1,0.3508,0.18,0.96,0.92
2016-04-06 00:00:00,0,0.2837,0.290124484045214,0.86,1,0.3508,0.18,0.96,0.92
2016-04-06 01:00:00,0,0.27621,0.290124484045214,0.86,1,0.3508,0.18,0.96,0.92
2016-04-06 02:00:00,0,0.26749,0.290124484045214,0.86,1,0.3508,0.18,0.96,0.92
2016-04-06 03:00:00,0,0.23786,0.290124484045214,0.86,1,0.3508,0.18,0.96,0.92
2016-04-06 04:00:00,0,0.23759,0.290124484045214,0.86,1,0.3508,0.18,0.96,0.92
2016-04-06 05:00:00,0,0.23245,0.290124484045214,0.86,1,0.3508,0.18,0.96,0.92
2016-04-06 06:00:00,0.0265866209262436,0.23661,0.290124484045214,0.86,1,0.3508,0.18,0.96,0.92
2016-04-06 07:00:00,0.145008912655971,0.24082,0.290124484045214,0.86,1,0.3508,0.18,0.96,0.92
2016-04-06 08:00:00,0.294403861358276,0.27441,0.290124484045214,0.86,1,0.3508,0.18,0.96,0.92
2016-04-06 09:00:00,0.440370318400763,0.30591,0.290124484045214,0.86,1,0.3508,0.18,0.96,0.92
2016-04-06 10:00:00,0.560304426918683,0.31525,0.290124484045214,0.86,1,0.3508,0.18,0.96,0.92
2016-04-06 11:00:00,0.626277193157247,0.31682,0.290124484045214,0.86,1,0.3508,0.18,0.96,0.92
2016-04-06 12:00:00,0.652007451703152,0.32645,0.290124484045214,0.86,1,0.3508,0.18,0.96,0.92
2016-04-06 13:00:00,0.642152658662093,0.34149,0.290124484045214,0.86,1,0.3508,0.18,0.96,0.92
2016-04-06 14:00:00,0.587876107775872,0.35643,0.290124484045214,0.86,1,0.3508,0.18,0.96,0.92
2016-04-06 15:00:00,0.494180738452707,0.37022,0.290124484045214,0.86,1,0.3508,0.18,0.96,0.92
2016-04-06 16:00:00,0.347219778823552,0.39188,0.290124484045214,0.86,1,0.3508,0.18,0.96,0.92
2016-04-06 17:00:00,0.184747471560433,0.41012,0.290124484045214,0.86,1,0.3508,0.18,0.96,0.92
2016-04-06 18:00:00,0.0418096054888508,0.41862,0.290124484045214,0.86,1,0.3508,0.18,0.96,0.92
2016-04-06 19:00:00,0,0.46393,0.290124484045214,0.86,1,0.3508,0.18,0.96,0.92
2016-04-06 20:00:00,0,0.47129,0.290124484045214,0.86,1,0.3508,0.18,0.96,0.92
2016-04-06 21:00:00,0,0.47117,0.290124484045214,0.86,1,0.3508,0.18,0.96,0.92
2016-04-06 22:00:00,0,0.47249,0.290124484045214,0.86,1,0.3508,0.18,0.96,0.92
2016-04-06 23:00:00,0,0.46626,0.290124484045214,0.86,1,0.3508,0.18,0.96,0.92
2016-04-07 00:00:00,0,0.45237,0.276365823755223,0.86,1,0.3508,0.18,0.96,0.92
2016-04-07 01:00:00,0,0.42876,0.276365823755223,0.86,1,0.3508,0.18,0.96,0.92
2016-04-07 02:00:00,0,0.40502,0.276365823755223,0.86,1,0.3508,0.18,0.96,0.92
2016-04-07 03:00:00,0,0.38197,0.276365823755223,0.86,1,0.3508,0.18,0.96,0.92
2016-04-07 04:00:00,0,0.36498,0.276365823755223,0.86,1,0.3508,0.18,0.96,0.92
2016-04-07 05:00:00,0,0.35339,0.276365823755223,0.86,1,0.3508,0.18,0.96,0.92
2016-04-07 06:00:00,0.0314346714023359,0.35261,0.276365823755223,0.86,1,0.3508,0.18,0.96,0.92
2016-04-07 07:00:00,0.17214186167606,0.35167,0.276365823755223,0.86,1,0.3508,0.18,0.96,0.92
2016-04-07 08:00:00,0.34946099922515,0.38972,0.276365823755223,0.86,1,0.3508,0.18,0.96,0.92
2016-04-07 09:00:00,0.515073561917561,0.43373,0.276365823755223,0.86,1,0.3508,0.18,0.96,0.92
2016-04-07 10:00:00,0.621355060034305,0.45825,0.276365823755223,0.86,1,0.3508,0.18,0.96,0.92
2016-04-07 11:00:00,0.668251201666588,0.48516,0.276365823755223,0.86,1,0.3508,0.18,0.96,0.92
2016-04-07 12:00:00,0.683304379059096,0.52635,0.276365823755223,0.86,1,0.3508,0.18,0.96,0.92
2016-04-07 13:00:00,0.665764213308658,0.57704,0.276365823755223,0.86,1,0.3508,0.18,0.96,0.92
2016-04-07 14:00:00,0.615994854202401,0.61243,0.276365823755223,0.86,1,0.3508,0.18,0.96,0.92
2016-04-07 15:00:00,0.52000973345313,0.63102,0.276365823755223,0.86,1,0.3508,0.18,0.96,0.92
2016-04-07 16:00:00,0.359902483959088,0.64825,0.276365823755223,0.86,1,0.3508,0.18,0.96,0.92
2016-04-07 17:00:00,0.192623021477671,0.64243,0.276365823755223,0.86,1,0.3508,0.18,0.96,0.92
2016-04-07 18:00:00,0.0436016069332852,0.62239,0.276365823755223,0.86,1,0.3508,0.18,0.96,0.92
2016-04-07 19:00:00,0,0.66001,0.276365823755223,0.86,1,0.3508,0.18,0.96,0.92
2016-04-07 20:00:00,0,0.67439,0.276365823755223,0.86,1,0.3508,0.18,0.96,0.92
2016-04-07 21:00:00,0,0.66168,0.276365823755223,0.86,1,0.3508,0.18,0.96,0.92
2016-04-07 22:00:00,0,0.65686,0.276365823755223,0.86,1,0.3508,0.18,0.96,0.92
2016-04-07 23:00:00,0,0.6616,0.276365823755223,0.86,1,0.3508,0.18,0.96,0.92
2016-04-08 00:00:00,0,0.66143,0.279384760493697,0.86,1,0.3508,0.18,0.96,0.92
2016-04-08 01:00:00,0,0.6437,0.279384760493697,0.86,1,0.3508,0.18,0.96,0.92
2016-04-08 02:00:00,0,0.63108,0.279384760493697,0.86,1,0.3508,0.18,0.96,0.92
2016-04-08 03:00:00,0,0.60136,0.279384760493697,0.86,1,0.3508,0.18,0.96,0.92
2016-04-08 04:00:00,0,0.57923,0.279384760493697,0.86,1,0.3508,0.18,0.96,0.92
2016-04-08 05:00:00,0,0.56668,0.279384760493697,0.86,1,0.3508,0.18,0.96,0.92
2016-04-08 06:00:00,0.0365529386755802,0.5431,0.279384760493697,0.86,1,0.3508,0.18,0.96,0.92
2016-04-08 07:00:00,0.1787185313071,0.53546,0.279384760493697,0.86,1,0.3508,0.18,0.96,0.92
2016-04-08 08:00:00,0.35934819897084,0.57346,0.279384760493697,0.86,1,0.3508,0.18,0.96,0.92
2016-04-08 09:00:00,0.529464150943396,0.59013,0.279384760493697,0.86,1,0.3508,0.18,0.96,0.92
2016-04-08 10:00:00,0.635504385810116,0.57067,0.279384760493697,0.86,1,0.3508,0.18,0.96,0.92
2016-04-08 11:00:00,0.680518970023687,0.55996,0.279384760493697,0.86,1,0.3508,0.18,0.96,0.92
2016-04-08 12:00:00,0.685624864239328,0.55235,0.279384760493697,0.86,1,0.3508,0.18,0.96,0.92
2016-04-08 13:00:00,0.667876808464694,0.53661,0.279384760493697,0.86,1,0.3508,0.18,0.96,0.92
2016-04-08 14:00:00,0.601200686106346,0.51312,0.279384760493697,0.86,1,0.3508,0.18,0.96,0.92
2016-04-08 15:00:00,0.492689130910706,0.48845,0.279384760493697,0.86,1,0.3508,0.18,0.96,0.92
2016-04-08 16:00:00,0.324823801483004,0.45956,0.279384760493697,0.86,1,0.3508,0.18,0.96,0.92
2016-04-08 17:00:00,0.158829911472403,0.40636,0.279384760493697,0.86,1,0.3508,0.18,0.96,0.92
2016-04-08 18:00:00,0.0389943321649638,0.37171,0.279384760493697,0.86,1,0.3508,0.18,0.96,0.92
2016-04-08 19:00:00,0,0.37766,0.279384760493697,0.86,1,0.3508,0.18,0.96,0.92
2016-04-08 20:00:00,0,0.36591,0.279384760493697,0.86,1,0.3508,0.18,0.96,0.92
2016-04-08 21:00:00,0,0.35711,0.279384760493697,0.86,1,0.3508,0.18,0.96,0.92
2016-04-08 22:00:00,0,0.33073,0.279384760493697,0.86,1,0.3508,0.18,0.96,0.92
2016-04-08 23:00:00,0,0.29741,0.279384760493697,0.86,1,0.3508,0.18,0.96,0.92
2016-04-09 00:00:00,0,0.26235,0.367291879349309,0.86,1,0.3508,0.18,0.96,0.92
2016-04-09 01:00:00,0,0.22636,0.367291879349309,0.86,1,0.3508,0.18,0.96,0.92
2016-04-09 02:00:00,0,0.20529,0.367291879349309,0.86,1,0.3508,0.18,0.96,0.92
2016-04-09 03:00:00,0,0.18349,0.367291879349309,0.86,1,0.3508,0.18,0.96,0.92
2016-04-09 04:00:00,0,0.16675,0.367291879349309,0.86,1,0.3508,0.18,0.96,0.92
2016-04-09 05:00:00,0,0.1551,0.367291879349309,0.86,1,0.3508,0.18,0.96,0.92
2016-04-09 06:00:00,0.0355917667238422,0.14343,0.367291879349309,0.86,1,0.3508,0.18,0.96,0.92
2016-04-09 07:00:00,0.130858962288952,0.13883,0.367291879349309,0.86,1,0.3508,0.18,0.96,0.92
2016-04-09 08:00:00,0.249023070217202,0.15792,0.367291879349309,0.86,1,0.3508,0.18,0.96,0.92
2016-04-09 09:00:00,0.325383930245132,0.16866,0.367291879349309,0.86,1,0.3508,0.18,0.96,0.92
2016-04-09 10:00:00,0.416241546893792,0.17454,0.367291879349309,0.86,1,0.3508,0.18,0.96,0.92
2016-04-09 11:00:00,0.460334476843911,0.18135,0.367291879349309,0.86,1,0.3508,0.18,0.96,0.92
2016-04-09 12:00:00,0.45926243567753,0.18505,0.367291879349309,0.86,1,0.3508,0.18,0.96,0.92
2016-04-09 13:00:00,0.392301004923767,0.18755,0.367291879349309,0.86,1,0.3508,0.18,0.96,0.92
2016-04-09 14:00:00,0.309391080617496,0.18617,0.367291879349309,0.86,1,0.3508,0.18,0.96,0.92
2016-04-09 15:00:00,0.264701164233586,0.17279,0.367291879349309,0.86,1,0.3508,0.18,0.96,0.92
2016-04-09 16:00:00,0.191329479233428,0.1385,0.367291879349309,0.86,1,0.3508,0.18,0.96,0.92
2016-04-09 17:00:00,0.107418524871355,0.09407,0.367291879349309,0.86,1,0.3508,0.18,0.96,0.92
2016-04-09 18:00:00,0.0310891938250429,0.0769,0.367291879349309,0.86,1,0.3508,0.18,0.96,0.92
2016-04-09 19:00:00,0,0.08277,0.367291879349309,0.86,1,0.3508,0.18,0.96,0.92
2016-04-09 20:00:00,0,0.09295,0.367291879349309,0.86,1,0.3508,0.18,0.96,0.92
2016-04-09 21:00:00,0,0.1173,0.367291879349309,0.86,1,0.3508,0.18,0.96,0.92
2016-04-09 22:00:00,0,0.15095,0.367291879349309,0.86,1,0.3508,0.18,0.96,0.92
2016-04-09 23:00:00,0,0.19818,0.367291879349309,0.86,1,0.3508,0.18,0.96,0.92
2016-04-10 00:00:00,0,0.21516,0.347156298134033,0.86,1,0.3508,0.18,0.96,0.92
2016-04-10 01:00:00,0,0.19733,0.347156298134033,0.86,1,0.3508,0.18,0.96,0.92
2016-04-10 02:00:00,0,0.18705,0.347156298134033,0.86,1,0.3508,0.18,0.96,0.92
2016-04-10 03:00:00,0,0.17636,0.347156298134033,0.86,1,0.3508,0.18,0.96,0.92
2016-04-10 04:00:00,0,0.16664,0.347156298134033,0.86,1,0.3508,0.18,0.96,0.92
2016-04-10 05:00:00,0,0.15434,0.347156298134033,0.86,1,0.3508,0.18,0.96,0.92
2016-04-10 06:00:00,0.0371277492550594,0.13793,0.347156298134033,0.86,1,0.3508,0.18,0.96,0.92
2016-04-10 07:00:00,0.135136902784918,0.12491,0.347156298134033,0.86,1,0.3508,0.18,0.96,0.92
2016-04-10 08:00:00,0.261886117710564,0.13641,0.347156298134033,0.86,1,0.3508,0.18,0.96,0.92
2016-04-10 09:00:00,0.369515720368129,0.13543,0.347156298134033,0.86,1,0.3508,0.18,0.96,0.92
2016-04-10 10:00:00,0.457917263003791,0.12131,0.347156298134033,0.86,1,0.3508,0.18,0.96,0.92
2016-04-10 11:00:00,0.507289879931389,0.0978,0.347156298134033,0.86,1,0.3508,0.18,0.96,0.92
2016-04-10 12:00:00,0.536216821234411,0.077,0.347156298134033,0.86,1,0.3508,0.18,0.96,0.92
